model,genre,midiset,audioset,piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
OaF,World,genre,disklavier,World_02,0.9682750145527456,0.8548221321304174,0.90801843876994,0.9826839826839828,0.9728571428571428,0.977745872218234,0.7821067821067821,0.7742857142857142,0.7781765972720747,0.5064935064935064,0.5014285714285714,0.5039483129935391,0.4069264069264069,0.4028571428571428,0.4048815506101939
OaF,World,genre,disklavier,World_03,0.8564904721446778,0.7983397677937578,0.8263934126258006,0.9916083916083916,0.8921979865771812,0.9392801943033782,0.8079254079254079,0.7269295302013423,0.7652903510708766,0.7296037296037297,0.6564597315436241,0.691101788474277,0.6186480186480187,0.5566275167785235,0.5860013247957606
OaF,World,genre,disklavier,World_04,0.888789960858098,0.7847141882471597,0.833515821314071,0.9805680119581464,0.8986301369863013,0.9378127233738384,0.7040358744394619,0.6452054794520548,0.6733380986418871,0.7548579970104634,0.6917808219178082,0.7219442458899215,0.5351270553064275,0.4904109589041096,0.511794138670479
OaF,World,genre,disklavier,World_05,0.9359509765933324,0.9059187954049812,0.9206900446100852,0.9796650717703348,0.9808383233532936,0.9802513464991024,0.8301435406698564,0.8311377245508982,0.8306403351286654,0.819377990430622,0.8203592814371258,0.8198683423099941,0.6842105263157895,0.6850299401197605,0.6846199880311191
OaF,World,genre,disklavier,World_06,0.912713720618523,0.94483738874412,0.9284977884199672,0.9913606911447084,0.9913606911447084,0.9913606911447084,0.8552915766738661,0.8552915766738661,0.8552915766738661,0.8012958963282938,0.8012958963282938,0.8012958963282938,0.6673866090712743,0.6673866090712743,0.6673866090712743
OaF,World,genre,disklavier,World_07,0.955593520022938,0.7910576181339873,0.8655758638227877,0.9598214285714286,0.8431372549019608,0.8977035490605428,0.7276785714285714,0.6392156862745098,0.6805845511482255,0.5892857142857143,0.5176470588235295,0.5511482254697286,0.4583333333333333,0.4026143790849673,0.4286708420320111
OaF,World,genre,disklavier,World_08,0.9329767675079392,0.8139003645200487,0.869380126674281,0.9715099715099716,0.4703448275862069,0.6338289962825279,0.2706552706552707,0.1310344827586207,0.1765799256505576,0.5270655270655271,0.2551724137931034,0.3438661710037174,0.131054131054131,0.0634482758620689,0.0855018587360594
OaF,World,genre,disklavier,World_09,0.9369757890185906,0.8478888117291498,0.8902090254209005,0.9555106167846308,0.9662576687116564,0.9608540925266904,0.7391304347826086,0.7474437627811861,0.7432638535841383,0.6865520728008089,0.6942740286298569,0.6903914590747331,0.5035389282103134,0.50920245398773,0.5063548551093034
OaF,World,genre,disklavier,World_10,0.9087576324296206,0.935737696555418,0.922050341178984,0.9973718791064388,0.9844357976653696,0.9908616187989556,0.8028909329829172,0.7924773022049286,0.7976501305483029,0.721419185282523,0.7120622568093385,0.716710182767624,0.5781865965834428,0.5706874189364461,0.5744125326370756
Kong,Blues,genre,disklavier,Blues_01,0.7505695269576094,0.8059379346731258,0.7772689425478767,0.9576101468624834,0.941581883820151,0.9495283799437366,0.7313084112149533,0.7190679356744338,0.7251365215952341,0.5744325767690254,0.5648178536265179,0.5695846433890451,0.4465954606141522,0.4391204463406629,0.4428264107231507
Kong,Blues,genre,disklavier,Blues_02,0.8445805843543827,0.8209991067133924,0.8326229108352012,0.838659392049883,0.9397379912663756,0.886326194398682,0.5705378020265004,0.6393013100436681,0.6029654036243823,0.6149649259547935,0.6890829694323144,0.6499176276771006,0.4247856586126267,0.4759825327510917,0.4489291598023064
Kong,Blues,genre,disklavier,Blues_03,0.8340636505319269,0.8359612881317562,0.8350113911957081,0.9803990199509977,0.9939673527324344,0.9871365638766518,0.5887294364718236,0.5968772178850248,0.5927753303964758,0.5386769338466924,0.5461320085166785,0.5423788546255507,0.3164158207910395,0.3207948899929028,0.3185903083700441
Kong,Blues,genre,disklavier,Blues_04,0.7930893966219824,0.8522998399323488,0.8216292543744723,0.962401055408971,0.9636723910171732,0.963036303630363,0.724934036939314,0.725891677675033,0.7254125412541255,0.5827836411609498,0.5835535006605019,0.5831683168316831,0.4340369393139842,0.4346103038309115,0.4343234323432343
Kong,Blues,genre,disklavier,Blues_05,0.8571743130809518,0.8711776083377292,0.8641192325986999,0.9824793388429752,0.9986559139784946,0.9905015830694884,0.725289256198347,0.7372311827956989,0.731211464755874,0.4981818181818181,0.5063844086021505,0.5022496250624896,0.3543801652892562,0.3602150537634409,0.3572737877020496
Kong,Blues,genre,disklavier,Blues_06,0.7901911697769686,0.7863079466449261,0.7882447756450276,0.952346570397112,0.9648866130212144,0.9585755813953488,0.6761732851985559,0.6850768105340161,0.680595930232558,0.5386281588447653,0.5457205559619605,0.5421511627906977,0.3956678700361011,0.4008778346744696,0.3982558139534884
Kong,Blues,genre,disklavier,Blues_07,0.9570357091517914,0.9559363835232312,0.956485730463369,0.8839590443686007,0.965697240865026,0.9230220955096222,0.7761092150170649,0.8478747203579419,0.8104062722736992,0.7535836177474403,0.8232662192393736,0.7868852459016394,0.6607508532423209,0.7218493661446681,0.6899501069137562
Kong,Blues,genre,disklavier,Blues_08,0.9890557797922318,0.9068824928408484,0.9461883691929838,0.9796696315120712,0.9589552238805972,0.9692017598994344,0.8792884371029225,0.8606965174129353,0.8698931489629165,0.5717916137229987,0.5597014925373134,0.5656819610307983,0.5146124523506989,0.503731343283582,0.5091137649277183
Kong,Blues,genre,disklavier,Blues_09,0.8712698412698413,0.9227042804529548,0.8962497309573466,0.987810595405532,0.9943369513921662,0.991063029162747,0.7609001406469761,0.7659273242095328,0.7634054562558796,0.6033755274261603,0.6073619631901841,0.6053621825023519,0.4786685419596812,0.4818310523831996,0.480244590780809
Kong,Blues,genre,disklavier,Blues_10,0.8879120366591654,0.9404137079345476,0.9134090609219254,0.9761241543971348,0.9730265767552558,0.9745729042510928,0.8241146040588938,0.8214994049980167,0.8228049264998014,0.6462395543175488,0.6441888139627132,0.645212554628526,0.5475527258257064,0.5458151527171757,0.5466825586015097
Kong,Classical,genre,disklavier,Classical_01,0.844325738580617,0.9007010898458266,0.8716027748526964,0.9395750332005312,0.9638964577656676,0.9515803631472765,0.7430278884462151,0.7622615803814714,0.7525218560860794,0.6308100929614874,0.6471389645776566,0.6388702084734365,0.5,0.5129427792915532,0.5063887020847343
Kong,Classical,genre,disklavier,Classical_02,0.931652058348891,0.9067056740318732,0.9190096058555922,0.9536628420123566,0.9690582959641256,0.9612989323843416,0.8437775816416593,0.8573991031390135,0.8505338078291815,0.6999117387466902,0.7112107623318386,0.7055160142348754,0.6103265666372463,0.6201793721973095,0.6152135231316725
Kong,Classical,genre,disklavier,Classical_03,0.9407915021433616,0.9749636669106052,0.9575728125854164,0.915576694411415,0.7692307692307693,0.8360477741585233,0.5552913198573127,0.4665334665334665,0.5070575461454941,0.3210463733650416,0.2697302697302697,0.2931596091205211,0.1902497027348395,0.1598401598401598,0.1737242128121607
Kong,Classical,genre,disklavier,Classical_04,0.8591267953961762,0.7956930305403289,0.8261941182150353,0.9538188277087034,0.8325581395348837,0.8890728476821191,0.7371225577264654,0.6434108527131783,0.6870860927152318,0.4902309058614564,0.427906976744186,0.4569536423841059,0.3818827708703374,0.3333333333333333,0.3559602649006622
Kong,Classical,genre,disklavier,Classical_05,0.925906443734736,0.7894475500953052,0.8522492456402764,0.9815980629539952,0.9740509370494954,0.9778099372889532,0.8246973365617434,0.818356559346468,0.8215147129763628,0.8203389830508474,0.814031715521384,0.8171731789676797,0.6886198547215496,0.6833253243632869,0.6859623733719248
Kong,Classical,genre,disklavier,Classical_06,0.9533009494369618,0.9458245706274098,0.9495480437220964,0.892972972972973,0.9775147928994082,0.9333333333333332,0.7545945945945945,0.8260355029585799,0.7887005649717513,0.5621621621621622,0.6153846153846154,0.5875706214689266,0.4724324324324324,0.5171597633136095,0.4937853107344633
Kong,Classical,genre,disklavier,Classical_07,0.9330805290279054,0.8821828019663693,0.9069181110018202,0.8479408658922915,0.8193877551020409,0.8334198235599378,0.7286166842661035,0.7040816326530612,0.7161390762843798,0.7539598732840549,0.7285714285714285,0.7410482615464452,0.6515311510031679,0.6295918367346939,0.640373637778931
Kong,Classical,genre,disklavier,Classical_08,0.8779299986345638,0.92869523350987,0.902599377646756,0.9368956743002544,0.9283913262733232,0.9326241134751772,0.7816793893129771,0.7745839636913767,0.7781155015197568,0.4987277353689567,0.4942007060010085,0.4964539007092199,0.4157760814249364,0.4120020171457387,0.4138804457953394
Kong,Classical,genre,disklavier,Classical_09,0.8694625031084585,0.8316880468949113,0.8501558795689215,0.9144838212634824,0.9269816477938304,0.920690323831685,0.7303543913713405,0.740335806325654,0.7353112274578243,0.6590909090909091,0.668098399062866,0.6635640876478572,0.5273497688751926,0.534556813744631,0.5309288345937562
Kong,Classical,genre,disklavier,Classical_10,0.8951678780135308,0.6986529784868895,0.7847954827158794,0.8801791713325868,0.7298050139275766,0.797969543147208,0.5235162374020157,0.4340761374187558,0.4746192893401015,0.6730123180291153,0.5580315691736305,0.6101522842639594,0.4008958566629339,0.3324048282265552,0.3634517766497462
Kong,Country,genre,disklavier,Country_01,0.9062404092071612,0.931819775596073,0.918852104762728,0.7807652533609101,0.8426339285714286,0.8105206655931294,0.6804550155118925,0.734375,0.7063875469672571,0.5170630816959669,0.5580357142857143,0.5367686527106817,0.4756980351602896,0.5133928571428571,0.4938271604938271
Kong,Country,genre,disklavier,Country_02,0.943717552967588,0.9227906498139224,0.9331367873401258,0.9577114427860696,0.8555555555555555,0.9037558685446008,0.7910447761194029,0.7066666666666667,0.7464788732394366,0.6965174129353234,0.6222222222222222,0.6572769953051644,0.5771144278606966,0.5155555555555555,0.5446009389671361
Kong,Country,genre,disklavier,Country_03,0.9758667437548596,0.8406350896475923,0.9032171754915258,0.935318275154004,0.966065747613998,0.9504434011476264,0.7186858316221766,0.7423117709437964,0.7303077725612938,0.5739219712525667,0.5927889713679746,0.5832029212310902,0.4414784394250513,0.4559915164369035,0.4486176317162233
Kong,Country,genre,disklavier,Country_04,0.950472908989264,0.9090492454415504,0.9292996898913504,0.9640933572710952,0.7356164383561644,0.8344988344988344,0.6983842010771992,0.5328767123287671,0.6045066045066045,0.6642728904847397,0.5068493150684932,0.574980574980575,0.4721723518850987,0.3602739726027397,0.4087024087024087
Kong,Country,genre,disklavier,Country_05,0.9701291268453692,0.9169519659715738,0.9427912912626908,0.9253499222395024,0.9941520467836256,0.9585179218687072,0.8118195956454122,0.8721804511278195,0.8409182440596054,0.3716951788491446,0.3993316624895572,0.3850181232380185,0.3125972006220839,0.3358395989974937,0.3238018525976641
Kong,Country,genre,disklavier,Country_06,0.888264430143653,0.9450796404352626,0.9157916855034351,0.9106628242074928,0.9172714078374457,0.9139551699204628,0.6714697406340058,0.6763425253991292,0.6738973246565438,0.5576368876080692,0.5616835994194485,0.559652928416486,0.4121037463976945,0.4150943396226415,0.4135936370209689
Kong,Country,genre,disklavier,Country_07,0.9105121663042176,0.8925837641845162,0.9014588331030507,0.929633300297324,0.9720207253886012,0.950354609929078,0.7185332011892963,0.7512953367875648,0.734549138804458,0.4925668979187314,0.5150259067357513,0.5035460992907801,0.3468780971258672,0.3626943005181347,0.3546099290780142
Kong,Country,genre,disklavier,Country_08,0.850658675157645,0.8563688702844716,0.8535042221052895,0.950501253132832,0.9889178617992176,0.969329073482428,0.7268170426065163,0.7561929595827901,0.7412140575079872,0.3872180451127819,0.4028683181225554,0.394888178913738,0.3233082706766917,0.3363754889178618,0.3297124600638977
Kong,Country,genre,disklavier,Country_09,0.9039869246952864,0.9602534030253218,0.9312710467865588,0.9772727272727272,0.8669354838709677,0.9188034188034188,0.7106060606060606,0.6303763440860215,0.6680911680911681,0.2469696969696969,0.2190860215053763,0.2321937321937322,0.1939393939393939,0.1720430107526881,0.1823361823361823
Kong,Country,genre,disklavier,Country_10,0.9140929877026648,0.9599070553443178,0.936440008517712,0.9896373056994818,0.9965217391304348,0.9930675909878685,0.853195164075993,0.8591304347826086,0.8561525129982669,0.7426597582037997,0.7478260869565218,0.7452339688041595,0.6493955094991365,0.6539130434782608,0.6516464471403813
Kong,Folk,genre,disklavier,Folk_01,0.9735323102914262,0.8711262282690854,0.9194867362542384,0.937844217151849,0.9958228905597326,0.965964343598055,0.8088119590873328,0.858813700918964,0.833063209076175,0.3674272226593233,0.390142021720969,0.3784440842787682,0.3107789142407553,0.3299916457811194,0.320097244732577
Kong,Folk,genre,disklavier,Folk_02,0.9782908402419072,0.9351607801792304,0.9562397247352012,0.9212283044058746,0.9942363112391932,0.9563409563409564,0.7837116154873164,0.845821325648415,0.8135828135828136,0.636849132176235,0.6873198847262247,0.661122661122661,0.5514018691588785,0.5951008645533141,0.5724185724185723
Kong,Folk,genre,disklavier,Folk_03,0.9137210828874346,0.8823568958893584,0.897765139300128,0.8970163618864293,0.9310689310689312,0.9137254901960784,0.78055822906641,0.8101898101898102,0.7950980392156863,0.685274302213667,0.7112887112887113,0.6980392156862745,0.6005774783445621,0.6233766233766234,0.611764705882353
Kong,Folk,genre,disklavier,Folk_04,0.8675927743962302,0.9566973033245644,0.909968954812004,0.7707317073170732,0.9622411693057248,0.8559046587215601,0.6663414634146342,0.8319123020706456,0.7399783315276274,0.5697560975609756,0.7113276492082826,0.6327193932827735,0.4878048780487805,0.6090133982947625,0.5417118093174431
Kong,Folk,genre,disklavier,Folk_05,0.976450205338809,0.9435533876234964,0.9597199739315072,0.975,0.9435483870967742,0.9590163934426232,0.8333333333333334,0.8064516129032258,0.819672131147541,0.3104166666666667,0.3004032258064516,0.305327868852459,0.2520833333333333,0.2439516129032258,0.2479508196721311
Kong,Folk,genre,disklavier,Folk_06,0.8801013471758744,0.9051492926237114,0.8924496023962752,0.8883553421368547,0.9284818067754078,0.9079754601226996,0.7478991596638656,0.7816813048933501,0.7644171779141105,0.6554621848739496,0.685069008782936,0.6699386503067485,0.5582232893157263,0.5834378920953576,0.5705521472392637
Kong,Folk,genre,disklavier,Folk_07,0.8884020085381679,0.8998418957273749,0.8940853600832781,0.9839195979899498,0.9635826771653544,0.973644952759821,0.7768844221105528,0.7608267716535433,0.7687717553455992,0.8351758793969849,0.8179133858267716,0.8264545002486325,0.6663316582914572,0.6525590551181102,0.6593734460467428
Kong,Folk,genre,disklavier,Folk_08,0.8798891478238962,0.9709672935242368,0.9231873044044692,0.6833477135461605,0.9875311720698254,0.8077511473737888,0.4616048317515099,0.6670822942643392,0.5456399796022438,0.4736842105263157,0.6845386533665836,0.5599184089750128,0.3019844693701466,0.4364089775561097,0.3569607343192248
Kong,Folk,genre,disklavier,Folk_09,0.9670078889423568,0.964735919462892,0.9658705681441644,0.9688888888888888,0.981981981981982,0.9753914988814316,0.9055555555555556,0.9177927927927928,0.9116331096196868,0.71,0.7195945945945946,0.7147651006711409,0.6588888888888889,0.6677927927927928,0.6633109619686801
Kong,Folk,genre,disklavier,Folk_10,0.7977581307230818,0.9597705515879046,0.8712970307273167,0.9679633867276888,0.9175704989154012,0.9420935412026726,0.7986270022883295,0.7570498915401301,0.7772828507795099,0.5606407322654462,0.5314533622559653,0.5456570155902004,0.4874141876430206,0.4620390455531453,0.4743875278396436
Kong,Jazz,genre,disklavier,Jazz_01,0.8813070496238813,0.875217763604689,0.8782518518518518,0.9636871508379888,0.952161913523459,0.957889865802869,0.7318435754189944,0.7230910763569457,0.7274409995372513,0.8817504655493482,0.8712051517939282,0.876446089773253,0.6703910614525139,0.6623735050597976,0.6663581675150393
Kong,Jazz,genre,disklavier,Jazz_02,0.8473009128108279,0.8385576885635294,0.842906628569192,0.9311449159327462,0.934887459807074,0.9330124348174887,0.7526020816653323,0.7556270096463023,0.7541115122342559,0.8702962369895917,0.8737942122186495,0.8720417168070598,0.7045636509207366,0.707395498392283,0.7059767348576013
Kong,Jazz,genre,disklavier,Jazz_03,0.8613803960560112,0.856219243519262,0.8587920655080904,0.9496402877697842,0.8979591836734694,0.923076923076923,0.8090758162700609,0.7650444793301936,0.7864443249058635,0.7852794687327062,0.7425431711145997,0.7633136094674556,0.6834532374100719,0.6462585034013606,0.6643356643356644
Kong,Jazz,genre,disklavier,Jazz_04,0.8694477085781434,0.836045197740113,0.8524193548387096,0.9684426229508196,0.9205298013245032,0.9438785700019972,0.8147540983606557,0.7744448772886638,0.7940882764130217,0.910655737704918,0.8656018698870277,0.8875574196125424,0.7709016393442623,0.7327619789637709,0.7513481126423008
Kong,Jazz,genre,disklavier,Jazz_05,0.9128967172514032,0.8485591879544202,0.879552982039128,0.9349726775956284,0.9233675121424716,0.9291338582677166,0.6693989071038251,0.6610901241230437,0.665218571816454,0.7743169398907104,0.7647058823529411,0.7694814010317675,0.5519125683060109,0.5450620615218564,0.5484659245180559
Kong,Jazz,genre,disklavier,Jazz_06,0.8246780224345659,0.8660558464223386,0.8448606086401362,0.9239881539980256,0.8931297709923665,0.9082969432314412,0.7541954590325765,0.7290076335877863,0.7413876758854925,0.6846001974333662,0.6617366412213741,0.6729742843279961,0.5616979269496545,0.5429389312977099,0.5521591460456088
Kong,Jazz,genre,disklavier,Jazz_07,0.86220140667034,0.8284490812830894,0.8449883264774549,0.8873576992210904,0.9175960346964064,0.9022235759975632,0.732174955062912,0.7571251548946716,0.744441060006092,0.639904134212103,0.6617100371747212,0.650624428876028,0.5350509286998203,0.5532837670384139,0.5440146207736826
Kong,Jazz,genre,disklavier,Jazz_08,0.951726194025401,0.7730315094102035,0.8531219600842357,0.9324596774193548,0.9429153924566768,0.937658388241257,0.6481854838709677,0.6554536187563711,0.6517992904206792,0.7036290322580645,0.7115188583078491,0.7075519513431323,0.4879032258064516,0.4933741080530071,0.4906234161175875
Kong,Jazz,genre,disklavier,Jazz_09,0.8490467937608319,0.79839103960176,0.8229401299564012,0.9599211563731932,0.9811954331766286,0.9704417137163732,0.6849540078843627,0.7001343183344526,0.6924609764197941,0.5818002628120894,0.5946944257891202,0.5881766854865493,0.421484888304862,0.4308260577568838,0.4261042842909333
Kong,Jazz,genre,disklavier,Jazz_10,0.8997496502466681,0.8476247731135184,0.8729097587255853,0.957680250783699,0.9133034379671152,0.9349655700076512,0.803030303030303,0.7658196312904834,0.7839836776332569,0.85423197492163,0.8146487294469357,0.8339709257842386,0.7199582027168234,0.6865969108121575,0.7028819178780924
Kong,Latin,genre,disklavier,Latin_01,0.9320428257336776,0.8034295790896206,0.86297053539028,0.912593984962406,0.8803263825929284,0.8961698200276881,0.6701127819548872,0.6464188576609248,0.658052607291186,0.4633458646616541,0.4469628286491387,0.4550069220119981,0.3430451127819549,0.3309156844968268,0.3368712505768343
Kong,Latin,genre,disklavier,Latin_02,0.9525229357798164,0.969149631289088,0.9607643547864712,0.9940944881889764,0.9283088235294118,0.9600760456273764,0.9350393700787402,0.8731617647058824,0.9030418250950571,0.6673228346456693,0.6231617647058824,0.6444866920152091,0.6240157480314961,0.5827205882352942,0.6026615969581749
Kong,Latin,genre,disklavier,Latin_03,0.9390865839884084,0.9495956344674028,0.9443118718737092,0.9534883720930232,0.9023383768913342,0.927208480565371,0.8125,0.7689133425034388,0.7901060070671377,0.2950581395348837,0.2792297111416781,0.2869257950530035,0.2369186046511628,0.2242090784044016,0.2303886925795053
Kong,Latin,genre,disklavier,Latin_04,0.8970518080335845,0.931365334540926,0.9138865938582666,0.9432404540763674,0.9934782608695653,0.9677077818951828,0.7647058823529411,0.8054347826086956,0.7845420857596611,0.6996904024767802,0.7369565217391304,0.7178401270513499,0.5737874097007224,0.6043478260869565,0.5886712546320805
Kong,Latin,genre,disklavier,Latin_05,0.919987806443332,0.941050005744014,0.9303997209174028,0.9830188679245284,0.9421338155515372,0.9621421975992612,0.8547169811320755,0.8191681735985533,0.8365650969529086,0.8433962264150944,0.8083182640144665,0.8254847645429362,0.7433962264150943,0.7124773960216998,0.7276084949215142
Kong,Latin,genre,disklavier,Latin_06,0.947743615174808,0.9044783183135808,0.925605658530679,0.987603305785124,0.9397116644823068,0.9630624580255204,0.8939393939393939,0.8505897771952818,0.8717259905977166,0.5771349862258953,0.5491480996068152,0.5627938213566152,0.5509641873278237,0.5242463958060288,0.5372733378106112
Kong,Latin,genre,disklavier,Latin_07,0.980610116882487,0.9109881593886856,0.9445178890918348,0.9126365054602184,0.950446791226645,0.931157978511739,0.7308892355694228,0.7611697806661251,0.7457222443294866,0.8486739469578783,0.8838342810722989,0.8658973338639078,0.6786271450858035,0.7067424857839155,0.6923995224830879
Kong,Latin,genre,disklavier,Latin_08,0.9821172410073884,0.9679912403793,0.975003078438616,0.9572763684913218,0.9168797953964194,0.9366427171783148,0.8477970627503337,0.8120204603580563,0.829523187459177,0.7716955941255007,0.7391304347826086,0.7550620509470933,0.69826435246996,0.6687979539641944,0.6832135858915742
Kong,Latin,genre,disklavier,Latin_09,0.8805729107192378,0.953929347730044,0.91578447339848,0.9902534113060428,0.978805394990366,0.9844961240310078,0.8109161793372319,0.8015414258188824,0.8062015503875969,0.7563352826510721,0.7475915221579962,0.751937984496124,0.6237816764132553,0.6165703275529865,0.6201550387596899
Kong,Latin,genre,disklavier,Latin_10,0.9493540103518838,0.8343589110656605,0.8881496218164072,0.9900497512437813,0.7928286852589641,0.8805309734513275,0.8258706467661692,0.6613545816733067,0.7345132743362832,0.824212271973466,0.6600265604249668,0.7330383480825958,0.6782752902155887,0.5431606905710491,0.6032448377581121
Kong,Pop,genre,disklavier,Pop_01,0.94353136616784,0.8632903507132623,0.901629105293291,0.9727403156384504,0.946927374301676,0.9596602972399152,0.8350071736011477,0.8128491620111732,0.8237791932059447,0.890961262553802,0.86731843575419,0.8789808917197454,0.7618364418938307,0.7416201117318436,0.7515923566878981
Kong,Pop,genre,disklavier,Pop_02,0.8984486833782749,0.9279660288479722,0.9129688358915812,0.982484076433121,0.9625585023400935,0.9724192277383766,0.8296178343949044,0.8127925117004681,0.8211189913317574,0.7452229299363057,0.7301092043681747,0.7375886524822695,0.643312101910828,0.6302652106084243,0.6367218282111899
Kong,Pop,genre,disklavier,Pop_03,0.9129601922379398,0.8978975296530812,0.905366215547862,0.915217391304348,0.9471316085489314,0.9309010503040356,0.7130434782608696,0.7379077615298087,0.7252625760088447,0.6206521739130435,0.6422947131608548,0.6312880044223329,0.4815217391304348,0.4983127109111361,0.4897733554449972
Kong,Pop,genre,disklavier,Pop_04,0.9692147769070846,0.7399953194476948,0.8392349190779793,0.9140480591497228,0.8958333333333334,0.9048490393412626,0.5739371534195934,0.5625,0.5681610247026533,0.8354898336414048,0.8188405797101449,0.8270814272644098,0.5175600739371534,0.5072463768115942,0.5123513266239709
Kong,Pop,genre,disklavier,Pop_05,0.9549883150653368,0.918715663146562,0.9365008916827384,0.98635477582846,0.9133574007220217,0.9484536082474226,0.8499025341130604,0.7870036101083032,0.8172446110590441,0.8304093567251462,0.7689530685920578,0.7985004686035614,0.7212475633528265,0.6678700361010831,0.6935332708528584
Kong,Pop,genre,disklavier,Pop_06,0.9144420494113744,0.8744098372207737,0.8939780085192222,0.9680489462950372,0.9615124915597568,0.9647696476964768,0.760707002039429,0.7555705604321404,0.758130081300813,0.8123725356900068,0.8068872383524646,0.8096205962059619,0.6356220258327668,0.6313301823092505,0.633468834688347
Kong,Pop,genre,disklavier,Pop_07,0.9884145095864826,0.9579974543911752,0.972968314613197,0.9940209267563528,0.9970014992503748,0.995508982035928,0.9626307922272048,0.9655172413793104,0.9640718562874252,0.5635276532137519,0.5652173913043478,0.5643712574850298,0.5500747384155455,0.5517241379310345,0.5508982035928144
Kong,Pop,genre,disklavier,Pop_08,0.9163566929524376,0.9337224580553872,0.9249580736402092,0.9890965732087228,0.9534534534534534,0.970948012232416,0.8348909657320872,0.8048048048048048,0.8195718654434251,0.7040498442367601,0.6786786786786787,0.6911314984709481,0.5919003115264797,0.5705705705705706,0.581039755351682
Kong,Pop,genre,disklavier,Pop_09,0.9261723206244372,0.9414112563623712,0.9337296158642148,0.9423529411764706,0.9501779359430604,0.9462492616656824,0.8094117647058824,0.8161328588374852,0.8127584170112226,0.7294117647058823,0.7354685646500593,0.7324276432368577,0.6247058823529412,0.6298932384341637,0.6272888363851151
Kong,Pop,genre,disklavier,Pop_10,0.9399445642131198,0.965761660654389,0.9526782369833936,1.0,0.96,0.979591836734694,0.8541666666666666,0.82,0.836734693877551,0.75,0.72,0.7346938775510204,0.6319444444444444,0.6066666666666667,0.6190476190476191
Kong,Rock,genre,disklavier,Rock_01,0.942115531427602,0.911034188595052,0.9263142092226088,0.9419889502762432,0.7333333333333333,0.8246674727932286,0.7292817679558011,0.567741935483871,0.6384522370012091,0.4419889502762431,0.3440860215053763,0.3869407496977026,0.3176795580110497,0.2473118279569892,0.2781136638452237
Kong,Rock,genre,disklavier,Rock_02,0.9685523421811176,0.9557439810196544,0.9621055345596168,0.9432432432432432,0.9789621318373072,0.9607708189951824,0.8067567567567567,0.8373071528751753,0.8217481073640743,0.6013513513513513,0.6241234221598878,0.6125258086717136,0.5148648648648648,0.5343618513323983,0.5244322092222987
Kong,Rock,genre,disklavier,Rock_03,0.9473428070858476,0.9107497099225212,0.9286859280180144,0.9722885809842332,0.9941377625793844,0.9830917874396136,0.9679885332059244,0.9897410845139228,0.978743961352657,0.8346870520783565,0.8534440644846116,0.8439613526570049,0.8303870043000477,0.84904738641915,0.8396135265700484
Kong,Rock,genre,disklavier,Rock_04,0.886329411375333,0.8768397099029189,0.8815590229771546,0.9341637010676156,0.8481421647819063,0.8890770533446233,0.6868327402135231,0.6235864297253635,0.6536833192209992,0.4288256227758007,0.3893376413570275,0.4081287044877222,0.3807829181494662,0.345718901453958,0.3624047417442845
Kong,Rock,genre,disklavier,Rock_05,0.9203745610612564,0.8845905770471147,0.9021278548591884,0.9793650793650792,0.9348484848484848,0.9565891472868217,0.7968253968253968,0.7606060606060606,0.7782945736434109,0.5841269841269842,0.5575757575757576,0.5705426356589147,0.4873015873015873,0.4651515151515151,0.475968992248062
Kong,Rock,genre,disklavier,Rock_06,0.901938623550686,0.923953906505394,0.9128135429002046,0.906439185470556,0.9751332149200712,0.939532230462065,0.6967528893780958,0.7495559502664298,0.7221905305191101,0.6389653274628508,0.6873889875666075,0.6622932116371935,0.5107319757842598,0.5494375370041444,0.52937820878494
Kong,Rock,genre,disklavier,Rock_07,0.9116318656377668,0.9442942448749296,0.9276756432167768,0.9530842745438748,0.9777183600713012,0.965244170699516,0.8218940052128584,0.8431372549019608,0.8323801143862736,0.6707211120764552,0.6880570409982175,0.6792784865816103,0.5742832319721981,0.589126559714795,0.581610206775187
Kong,Rock,genre,disklavier,Rock_08,0.9869043097916476,0.9815058412888604,0.9841976727481684,0.9932546374367622,0.9319620253164556,0.9616326530612244,0.9342327150084316,0.8765822784810127,0.9044897959183674,0.7234401349072512,0.6787974683544303,0.7004081632653061,0.6762225969645869,0.634493670886076,0.6546938775510205
Kong,Rock,genre,disklavier,Rock_09,0.9165870241105236,0.9203615072520104,0.9184703878581432,0.8449144008056395,0.9812865497076024,0.908008658008658,0.7381671701913394,0.8573099415204678,0.7932900432900434,0.6717019133937563,0.7801169590643274,0.7218614718614718,0.594159113796576,0.6900584795321637,0.6385281385281385
Kong,Rock,genre,disklavier,Rock_10,0.9404930897032604,0.9438480123997084,0.9421675644620908,0.9646539027982328,0.8641160949868074,0.9116214335421016,0.8100147275405007,0.7255936675461742,0.7654836464857342,0.6730486008836525,0.6029023746701847,0.6360473208072374,0.5478645066273933,0.4907651715039577,0.5177453027139874
Kong,Soul,genre,disklavier,Soul_01,0.9674486046768822,0.9725636496151994,0.9699993839709234,0.9808917197452228,0.983397190293742,0.9821428571428572,0.9273885350318471,0.929757343550447,0.9285714285714288,0.6853503184713375,0.6871008939974457,0.6862244897959183,0.6585987261146496,0.6602809706257982,0.659438775510204
