model,polyphony,dynamics,midiset,audioset,piece_id,melody_kor_corr_64,bass_kor_corr_64,ratio_kor_corr_64,melody_ioi_corr,acc_ioi_corr,cloud_diameter_corr,cloud_momentum_corr,tensile_strain_corr,dyn_corr
Toyama,13,0,random,disklavier,RANDOM_P13_D0,0.071336430672994,0.2326113172552419,0.0753145022692327,-0.0007582208775437,0.0645428899777512,0.0978633066588307,0.2009409051559675,0.4566952752977084,0.3286701653284776
Toyama,13,1,random,disklavier,RANDOM_P13_D1,0.1422022758429211,0.099977708411235,0.1684549807380328,0.1559910930994742,0.1074762275072213,0.1450685706250274,0.1124684572842992,-0.3834532583934315,0.2510578141767381
Toyama,13,2,random,disklavier,RANDOM_P13_D2,0.1246022679975477,0.1189040807522266,0.042276170930077,-0.0693373680929299,0.1126388220901499,0.1293630377495437,0.1727338615587059,-0.3075697566656624,0.1570140803380375
Toyama,14,0,random,disklavier,RANDOM_P14_D0,0.0873649609253626,0.3502084827612675,0.1451872161383864,0.0335545028032271,0.0911454596722421,0.1020159390450919,0.18527347351381,0.4370446118557384,0.6234491059472235
Toyama,14,1,random,disklavier,RANDOM_P14_D1,0.0892170997635802,0.0975223905802035,0.0777689169073052,0.0341461066075874,0.1337372299398358,0.1086536294527764,0.1334304229614955,-0.1044503313302925,0.2170835258157585
Toyama,14,2,random,disklavier,RANDOM_P14_D2,0.1550739359767891,0.1858670535828029,0.0658412003601013,0.0184254041296048,0.1041732461686726,0.0701043975810217,0.1641752175776137,0.245208177687854,0.1327585663556309
Toyama,15,0,random,disklavier,RANDOM_P15_D0,0.1310982548293983,0.2685663930329833,0.1435364519436201,0.0147523501825214,0.09768236784912,-0.0099785198233634,0.1175018032150861,-0.2539531500524676,0.6421113826948311
Toyama,15,1,random,disklavier,RANDOM_P15_D1,0.1273181840766599,0.1137683444810052,0.1158527091858263,0.1621514598138276,0.1759652170940266,0.0160562051872386,0.1144830433914389,-0.2033832132892554,0.0466175167280547
Toyama,15,2,random,disklavier,RANDOM_P15_D2,0.1614454920803859,0.1523393475750602,0.0942826123975789,-0.0673979437574641,0.1440424799814929,0.1285907122787956,0.1450678551896544,-0.0078774007566932,0.144323997824111
Toyama,16,0,random,disklavier,RANDOM_P16_D0,0.1332271350069593,0.2019103977907136,0.1083494601301755,-0.15462047335509,0.086363356307536,0.0676887596970557,0.0932748442134355,-0.2488219071570732,-0.1100294593912016
Toyama,16,1,random,disklavier,RANDOM_P16_D1,0.1140931993749825,0.2501656543444727,0.0738445184652962,0.1243627872531151,0.140688695270838,0.1435163460842236,0.1587059639966827,0.1703570277250799,0.0773101844092978
Toyama,16,2,random,disklavier,RANDOM_P16_D2,0.160203916074195,0.1263547449393729,0.1308082892787201,-0.0392698497047343,0.1907320363719372,0.0499568080490357,0.1268936529385491,0.1923445534439456,0.1750995445222822
Toyama,17,0,random,disklavier,RANDOM_P17_D0,0.1332048472296928,0.2111468227046874,0.091582427736139,-0.0260489156026107,0.1090428379119404,-0.1294330612402784,0.1383249243443127,0.1013906103385593,0.4197341030986595
Toyama,17,1,random,disklavier,RANDOM_P17_D1,0.1383822810671629,0.2062320845948264,0.0736802487660146,0.0718562636064037,0.2000378271058064,0.1181128072997717,0.1485337026406885,-0.1735620994820629,0.1528653920492275
Toyama,17,2,random,disklavier,RANDOM_P17_D2,0.1622496631212825,0.1722854955515565,0.0647176726539127,0.0394295547377391,0.1675265824871058,0.097908880607208,0.1577446432724028,-0.2960942221893681,0.0553997998516141
Toyama,18,0,random,disklavier,RANDOM_P18_D0,0.1980053034425593,0.250969105051775,0.1914936353706788,-0.0583163548215028,0.1129945386288477,0.0422122815728761,0.1723229803619148,-0.2267129595700432,0.6942717897129591
Toyama,18,1,random,disklavier,RANDOM_P18_D1,0.0857856773823656,0.1484318258300666,0.0748953836279861,0.0769886118647571,0.1626935326060961,0.006462564508714,0.1312769480252718,0.4125300003988191,0.1290690441133732
Toyama,18,2,random,disklavier,RANDOM_P18_D2,0.1738501005829611,0.1959762101496107,0.0855773091561769,0.0498749490727529,0.1356605118773084,-0.0381813705613187,0.1741236899982375,0.4164389475536487,0.1937697999267386
Toyama,19,0,random,disklavier,RANDOM_P19_D0,0.147507765409674,0.2009510641507517,0.0974941853247676,0.0533419644617531,0.1464659531846629,0.0325491492746122,0.1354922240370214,-0.3173468848204892,-0.0187900288606275
Toyama,19,1,random,disklavier,RANDOM_P19_D1,0.0930526552975904,0.0618280978441036,0.0452620986147583,0.1329292405346225,0.1087732325197124,0.0547253317470946,0.0055666380425051,-0.0478740906112446,0.1124400374636121
Toyama,19,2,random,disklavier,RANDOM_P19_D2,0.1528760872428591,0.1619549226665681,0.068862545548884,0.0942372285383898,0.1701508899300541,0.1099766364688697,0.1317959217543143,0.2384158513519994,0.0072352626558221
Toyama,20,0,random,disklavier,RANDOM_P20_D0,0.1636559516225963,0.1876771810972303,0.1517379319134974,-0.0014229005261408,0.1524136358160569,-0.0060803219728641,0.1082725092799694,-0.1914700141654527,0.2235591883560022
Toyama,20,1,random,disklavier,RANDOM_P20_D1,0.1189581833533868,0.1564900972056228,0.077659282505892,0.0952087939134149,0.2661636399856076,0.0605573698873022,0.1391990009376059,-0.3388799233936596,0.2337743550903454
Toyama,20,2,random,disklavier,RANDOM_P20_D2,0.2537863454143417,0.1637906878138408,0.1599421600640719,0.0316323353160313,0.2516789842950342,0.0306704136942892,0.1156950682592173,-0.0349410691731954,0.0456289609032535
Toyama,21,0,random,disklavier,RANDOM_P21_D0,0.1536048286850354,0.1635838493050742,0.1154758449645584,0.0103772197191424,0.1349292635962299,-0.0588673029693714,0.108101595418953,-0.24301869589141,0.6211015530700729
Toyama,21,1,random,disklavier,RANDOM_P21_D1,0.1979329315185039,0.1244204384767518,0.1134852389131393,0.0591399630632086,0.261300947421371,-0.0346358184917597,0.1384945135849771,-0.2729442730448541,0.0745759808784981
Toyama,21,2,random,disklavier,RANDOM_P21_D2,0.2392352823898995,0.1860363016819901,0.1556820322708409,0.0775486222244078,0.2259461397550336,0.0653092046342921,0.0977383610507648,0.0085910819909518,0.027008387434508
Toyama,22,0,random,disklavier,RANDOM_P22_D0,0.1461603836916278,0.168893090032404,0.1125650540627174,0.0449163408565172,0.1468967460322382,-0.0722959711645585,0.1240267123932542,0.2232853732512447,0.3137365488248493
Toyama,22,1,random,disklavier,RANDOM_P22_D1,0.1248583860827182,0.1698768935163405,0.0591371025217303,0.051226945138761,0.2593604237888022,0.1310162217616348,0.120669202030052,-0.3348594976736265,0.1302716580159836
Toyama,22,2,random,disklavier,RANDOM_P22_D2,0.2185332652829183,0.1601012446594222,0.1037548540302764,0.0513345380367823,0.2425762557450222,-0.0567843205203561,0.135029292967124,0.0303543013376523,0.1484121651078538
Toyama,23,0,random,disklavier,RANDOM_P23_D0,0.1548223483497253,0.1731432739449385,0.0751128937126615,-0.0461981909472321,0.1445700480477811,0.0206531362519353,0.1251718385522368,-0.100402690635969,0.2817310697887504
Toyama,23,1,random,disklavier,RANDOM_P23_D1,0.1206099437318465,0.1327569201770308,0.0375532922736286,0.0593434106977055,0.2376883491165269,0.0395082740339062,0.1265848929801241,-0.251356932404216,0.211839642472405
Toyama,23,2,random,disklavier,RANDOM_P23_D2,0.1816427808104851,0.1702710952809678,0.0737531630945789,0.1867713385890479,0.2263167555944427,0.1648365474989242,0.1522762679630442,0.0292194156722091,0.1069809603445745
Toyama,24,0,random,disklavier,RANDOM_P24_D0,0.1427385628051673,0.245108958435182,0.0865072793051007,0.0152848807458536,0.1209768414301314,0.1169449222902022,0.1028270401288891,-0.1937875075163012,-0.165371441135541
Toyama,24,1,random,disklavier,RANDOM_P24_D1,0.1355371557545409,0.0766017457495675,0.0661129947379511,0.0912717138674467,0.2385342237277115,0.0702327743785724,0.0801751328808474,0.1706958063843022,0.1752616795289594
Toyama,24,2,random,disklavier,RANDOM_P24_D2,0.1949151424942478,0.1737809440424858,0.117895201866391,0.0469758168533781,0.2303769615777558,0.0164110258858919,0.1588456343663651,-0.0940240537941201,0.1413303712965853
Edwards,1,0,random,disklavier,RANDOM_P01_D0,-0.2774772977667444,,,0.0812020829041035,,0.7130138494915157,0.2640099790944658,0.7724893940904166,-0.0105316398800353
Edwards,1,1,random,disklavier,RANDOM_P01_D1,0.0951039099545664,,,0.2833461298411652,,0.6265941206290093,0.1302412923341939,0.6530035185827598,0.131806858920671
Edwards,1,2,random,disklavier,RANDOM_P01_D2,0.5262611922655323,,,0.1226064008708837,0.1891403790762196,0.3101751224384006,-0.019992801862483,0.2651758845379002,0.0911862016628576
Edwards,2,0,random,disklavier,RANDOM_P02_D0,0.0530007984280464,0.2858590976988573,0.1355034674978897,0.0723367870530462,,0.3255128415148338,0.165915778580494,0.425827692603618,0.4062921120130955
Edwards,2,1,random,disklavier,RANDOM_P02_D1,0.2179434000834497,0.3747308307652744,0.3733168982469944,0.2201337560737376,0.2201090204828712,0.4552852929794905,0.0696022107465104,0.473767336905149,0.0547093089881908
Edwards,2,2,random,disklavier,RANDOM_P02_D2,0.5534900887884739,0.8183173754598049,0.6072822184855462,0.2960893328737494,0.2119539346552859,0.0136478210357698,0.0832825398085881,0.3506605432641516,0.0568223533153531
Edwards,3,0,random,disklavier,RANDOM_P03_D0,0.0676863473899895,0.4442926150174591,0.0945928926370393,0.2807016143664066,0.1533059929245616,-0.0564895474913705,0.1621141238416851,-0.085765134720836,0.1641460370631989
Edwards,3,1,random,disklavier,RANDOM_P03_D1,0.0403160628442216,0.4965358431000873,0.1620326195440718,0.0331082995782465,0.0625126490063104,-0.0540216283243182,0.0924854966395121,0.0689344894466073,0.3289972770687209
Edwards,3,2,random,disklavier,RANDOM_P03_D2,-0.0085501324315686,0.7935284065563997,0.0915948644739547,0.2258289629644826,0.2046749075646748,0.179544820300526,0.1166837144365352,0.4758963379476081,0.252667004290024
Edwards,4,0,random,disklavier,RANDOM_P04_D0,-0.005926891410632,0.5346285551778774,0.0919365886645715,0.1228457905248397,0.0012635620297405,0.0907999909002428,0.1191584453756025,-0.388756721954809,0.6948897561436729
Edwards,4,1,random,disklavier,RANDOM_P04_D1,0.0735138523474895,0.2842868432109785,0.1007306253681885,-0.0884212336878934,-0.0190463362026347,0.2551401835844518,0.0983442914561924,0.5947784622823015,0.3482793811493319
Edwards,4,2,random,disklavier,RANDOM_P04_D2,0.0986194009421832,0.4164995191479478,0.1130725479613011,-0.0794983105342254,0.1109820124846651,0.2466314541461826,0.1475504341545227,0.361160153600041,0.1550493046831332
Edwards,5,0,random,disklavier,RANDOM_P05_D0,0.2064396598611403,0.0446420854314953,0.2194540727789726,0.0667402336296241,0.1381645284859753,0.0416995976326685,0.0925644645095138,-0.1057270523782255,0.1340106196961399
Edwards,5,1,random,disklavier,RANDOM_P05_D1,-0.0291030457575426,0.077906975587208,0.0741930896296723,-0.1747212739626561,0.1117737379251786,-0.0372557974424313,0.0908179492140008,-0.2465871325897159,0.5754230999592487
Edwards,5,2,random,disklavier,RANDOM_P05_D2,0.2821378037485988,0.4532677454079284,0.2870793763000093,-0.0218953552988471,0.2080120974165661,0.4939047402598716,0.1535104571895751,0.6547768933221557,0.0659228700595494
Edwards,6,0,random,disklavier,RANDOM_P06_D0,0.0933445818784925,0.41209102220095,0.1917840849936334,0.1166799646310236,0.1326108326646613,-0.1265802441229499,0.1024855653377404,-0.3576281127263596,0.6717926520475522
Edwards,6,1,random,disklavier,RANDOM_P06_D1,0.0194877680604178,0.223667871823556,0.1317445536984703,-0.0385440846090873,-0.0080512604811536,-0.0267639240573102,0.1141354845437871,0.0739897756942664,0.6618659077395945
Edwards,6,2,random,disklavier,RANDOM_P06_D2,0.1873458774742766,0.2553314231150185,0.1823232999447883,-0.0580134598191308,0.1046763731400995,0.0968664890465993,0.147518074525057,0.5279050315151863,0.0978455214327926
Edwards,7,0,random,disklavier,RANDOM_P07_D0,0.1503578790626339,0.180304932908985,0.1842601917712145,0.0082196950715509,0.1589933910634039,0.0018522632498563,0.1453902857015711,-0.3045340832347734,0.8207526876658621
Edwards,7,1,random,disklavier,RANDOM_P07_D1,0.1085714741613466,0.0686735228330202,0.152610222263185,0.0766455293742895,0.0407367649802138,-0.0135615045087759,0.1377194587907221,-0.1380656733638677,0.661838626257859
Edwards,7,2,random,disklavier,RANDOM_P07_D2,0.213134881947006,0.1979982073112754,0.1798810772826411,-0.0154771411590905,0.1637448932900016,0.0875236553498896,0.1487910794141284,0.2675605541449375,0.270526941713061
Edwards,8,0,random,disklavier,RANDOM_P08_D0,0.1177688471007892,0.1195733984256021,0.1033892871144788,0.0120079435630262,0.1853973958155895,0.0259872041616231,0.1720057165785621,0.2416965862639349,0.0926630489778473
Edwards,8,1,random,disklavier,RANDOM_P08_D1,0.1021898892382398,0.2039431114380581,0.1507328106759147,0.0053745134953933,0.1208082235686743,-0.0857857185342235,0.1753541215949052,-0.433506225723201,0.5826267854559598
Edwards,8,2,random,disklavier,RANDOM_P08_D2,0.153697320153412,0.2974319836924657,0.1491829893460169,-0.0264154759760133,0.1577153524448763,0.0698770904119828,0.1416029927139732,0.5525203907950251,0.2731185694739358
Edwards,9,0,random,disklavier,RANDOM_P09_D0,0.0812179749121347,0.3806434637494225,0.110287695225441,0.0622774682394506,0.1541508090289608,-0.0430461773382417,0.1232851224365687,-0.264551149117073,0.4456151393395111
Edwards,9,1,random,disklavier,RANDOM_P09_D1,0.1057941586626729,0.1758152921388723,0.0703360689907193,-0.0329875351627408,0.1438662184907312,0.0294989146693794,0.1894231420480527,0.1011984941898444,0.3885174715956918
Edwards,9,2,random,disklavier,RANDOM_P09_D2,0.2494798550328619,0.0751046114113473,0.2662626394773432,-0.0748971713360441,0.1670408957043382,0.0727644630692978,0.1399188085845544,0.2535152804681141,0.3171632816162386
Edwards,10,0,random,disklavier,RANDOM_P10_D0,0.1239390502143913,0.223068984674133,0.181688386080778,0.0920046247446711,0.0917201788629459,0.0015956757292972,0.1299169735902514,-0.2959812501808885,0.4451235042227841
Edwards,10,1,random,disklavier,RANDOM_P10_D1,0.1128939727963653,0.1401140465137835,0.0532822895384233,-0.1362956087079958,0.0751963058669093,0.043427010391141,0.1462993672344875,-0.2784364161519266,0.3020786009797573
Edwards,10,2,random,disklavier,RANDOM_P10_D2,0.1466082998291006,0.2580854253516481,0.0973880490906216,-0.0444640226565833,0.1769875838017513,-0.010217516714343,0.1890800772056735,0.5399385953566322,0.2213029782360265
Edwards,11,0,random,disklavier,RANDOM_P11_D0,0.1828544583073935,0.4937993709506471,0.1719468756484911,0.0812243572098248,0.0569461915873273,-0.1210543830327547,0.1467056133573298,-0.2888874812185696,0.3146589194447305
Edwards,11,1,random,disklavier,RANDOM_P11_D1,0.0940865512832902,0.1793014045005625,0.0786145867493579,0.0764060814524373,0.1349338247480256,0.0237906249237413,0.1430990031226484,-0.2610595000377626,0.3654901363704628
Edwards,11,2,random,disklavier,RANDOM_P11_D2,0.1431098935670499,0.1323148072079187,0.0871519070322236,-0.1043585130440535,0.1867210493353189,-0.0572619825601266,0.1523337537850387,-0.1511300658522362,0.2271822153876777
Edwards,12,0,random,disklavier,RANDOM_P12_D0,0.1359706779141603,0.2563239490478233,0.1403279324866095,0.0884412859785538,0.1060288792422295,0.0738386166255724,0.149762245575342,-0.3234437826946393,0.6391819305040509
Edwards,12,1,random,disklavier,RANDOM_P12_D1,0.1270615993508906,0.1092743695575713,0.1849817194869336,0.007294795825409,0.1573489337428348,0.0041233448522216,0.1178814135122081,0.2655226207349143,0.2949667501796385
Edwards,12,2,random,disklavier,RANDOM_P12_D2,0.1451497145033214,0.091032576086934,0.0465570403558189,0.015016769965199,0.1370479287687148,-0.0753499302086038,0.1287173391767754,-0.1103546703967058,0.1628225678106365
Edwards,13,0,random,disklavier,RANDOM_P13_D0,0.1234441944500887,0.2064615040947845,0.0474783457210057,0.0590171469091104,0.0527450966792901,0.0534008861605916,0.1856769093484798,-0.3895462739655021,0.4927532357395042
Edwards,13,1,random,disklavier,RANDOM_P13_D1,0.152344983976262,0.0941782380095122,0.1314294684737846,0.1134022631585686,0.1239730349822658,0.0854110945740384,0.1029874091802883,-0.0562144849822423,0.2586977259026849
Edwards,13,2,random,disklavier,RANDOM_P13_D2,0.1633229148940526,0.1260768000423732,0.0722154205302126,-0.0432971542542202,0.1298338351440463,0.1039178430044237,0.1077003653228978,0.0499085725128779,0.1303958841441894
Edwards,14,0,random,disklavier,RANDOM_P14_D0,0.1471171208245267,0.2168987520267003,0.0642884509077444,0.1003899567746887,0.0736058019385246,-0.0038500587299415,0.1502487862516258,0.1699156184268651,0.5814217151538649
Edwards,14,1,random,disklavier,RANDOM_P14_D1,0.0750699615716946,0.1918782115887135,0.1172876434335932,0.0611657833119389,0.1684022551743262,0.0046762116877565,0.1505176811523023,0.1585846014396168,0.2391658185125491
Edwards,14,2,random,disklavier,RANDOM_P14_D2,0.175734816106262,0.0684777452667033,0.0854408393382711,-0.0875424544970401,0.1193093612756801,0.1172864730717485,0.1285748734089296,0.2917395494304174,0.1121020433486896
Edwards,15,0,random,disklavier,RANDOM_P15_D0,0.1436983734896905,0.2715349421616839,0.1222777534380322,0.0576677612390011,0.0659131374309824,0.0738924353833863,0.1415522475738685,0.26004211727144,0.6814639706979738
Edwards,15,1,random,disklavier,RANDOM_P15_D1,0.0851186389399588,0.1048770767162517,0.0995424142860284,0.1474810064114121,0.1361750367988123,-0.0099470744930673,0.1222374902656981,-0.0165930690307436,0.0432706362265715
Edwards,15,2,random,disklavier,RANDOM_P15_D2,0.2097401492748022,0.0821746178890718,0.1042071968972058,-0.1510580441345981,0.1643531768586818,0.1922405549214036,0.1297025653007774,-0.2123038728313683,0.0334264778267592
Edwards,16,0,random,disklavier,RANDOM_P16_D0,0.1344943359609846,0.0850988948863647,0.0756148685033809,-0.0409240237945069,0.1152653540334354,0.0795989237394931,0.1635845778918803,0.3899634867842477,-0.3523273428257414
Edwards,16,1,random,disklavier,RANDOM_P16_D1,0.1262028299612285,0.2307582065026876,0.1096858006423924,0.0590843718562104,0.1293771190882429,0.0909706087308751,0.1477473424930425,-0.2148783620279411,0.0716398802253717
Edwards,16,2,random,disklavier,RANDOM_P16_D2,0.1145801159318455,0.1433549654007876,0.0583322867334645,-0.0633588618288818,0.1490291646904949,0.0985018389036015,0.1623446108888137,0.2725774701053534,0.1795567611705913
Edwards,17,0,random,disklavier,RANDOM_P17_D0,0.2370901604845772,0.1789790087676451,0.1436110304569481,-0.0187981069246588,0.1435887078419024,-0.1362357347901154,0.1490840711761616,0.2539773456710827,0.3003055522884125
Edwards,17,1,random,disklavier,RANDOM_P17_D1,0.1453428349458008,0.1640313788854052,0.0786093547217836,0.1472550632576069,0.1813741530546443,0.0638265281580649,0.0769275879568515,0.1222706318337506,0.1888807351130623
Edwards,17,2,random,disklavier,RANDOM_P17_D2,0.1708465139047355,0.1443787868073993,0.0801669047692927,-0.032106776780163,0.1678836791347626,0.222147812721673,0.1282806544883009,0.3678817201279643,0.0518708035972789
Edwards,18,0,random,disklavier,RANDOM_P18_D0,0.1932707927575812,0.1246186799148997,0.1374259756588655,-0.0082495458876764,0.1257573869675424,0.0506430641838664,0.1345402915734057,-0.1702272790451469,0.6048575754820443
Edwards,18,1,random,disklavier,RANDOM_P18_D1,0.1424244687077671,0.1580116032923676,0.1272624981952298,0.0243753506993903,0.1890778980511074,0.0502079049618353,0.1772213628458256,-0.3448786068863573,0.1692561424803479
Edwards,18,2,random,disklavier,RANDOM_P18_D2,0.161200213632897,0.1480488691104632,0.1139581575084168,-0.0372616695170084,0.1330316217271964,-0.1117777441235566,0.1423422256507041,-0.2604241570176862,0.2334348526531354
Edwards,19,0,random,disklavier,RANDOM_P19_D0,0.1610524683850959,0.2409290678168385,0.1874678794222371,0.045877992710467,0.1135744371210634,0.1159598005006073,0.1587693999052582,0.0805997608334416,-0.2213257583227119
Edwards,19,1,random,disklavier,RANDOM_P19_D1,0.118239345512699,0.0986787423162797,0.0196117049079161,0.0663362412875552,0.1269152246581804,0.0696990798314211,0.0015046320522612,-0.094020807711278,0.1230184987974501
Edwards,19,2,random,disklavier,RANDOM_P19_D2,0.1380500128220705,0.1366747500375135,0.110438409760265,0.0089031762870253,0.1432482431723428,0.2030664956955847,0.1436418515524473,0.2833974679125123,0.0707753207591088
Edwards,20,0,random,disklavier,RANDOM_P20_D0,0.2387376464365886,0.1359373522108771,0.1899288673801864,0.1501329915756688,0.25613503364536,0.0065605632970598,0.1119900958782252,-0.2353969778725496,0.0865113368501018
Edwards,20,1,random,disklavier,RANDOM_P20_D1,0.1955020224721537,0.0906848575793575,0.0773246720433405,0.001305796640105,0.2990765869090209,0.1279284331724934,0.1260220105603137,-0.2639866848547433,0.2570688322638726
Edwards,20,2,random,disklavier,RANDOM_P20_D2,0.2204419747396992,0.1087613269781666,0.0803999267162651,0.0525424914098582,0.2471874872343473,0.1074225115162493,0.1330121498588652,-0.3979828338123375,0.124729229638631
Edwards,21,0,random,disklavier,RANDOM_P21_D0,0.2639077269829745,0.1389722814251153,0.1258532854447599,-0.0374798289275903,0.2354116015812903,-0.1523209180527977,0.1112181024417186,-0.176540842470837,0.584223264439711
Edwards,21,1,random,disklavier,RANDOM_P21_D1,0.1833522491643135,0.1508025226233891,0.0781752885921873,-0.0317955243036735,0.2871893949560161,-0.0593745722762585,0.1012739762360501,-0.2772241938133106,0.0849516388693169
Edwards,21,2,random,disklavier,RANDOM_P21_D2,0.2117557031577145,0.1400609183906784,0.0930799421682343,0.1262280893820071,0.2354614914538194,0.1725237842263699,0.1243763859749272,0.0911954606663664,-0.0039501159017081
Edwards,22,0,random,disklavier,RANDOM_P22_D0,0.2384501241655008,0.1326068459542785,0.130204675218824,0.0680941294118313,0.2097482349999149,0.1033047397846025,0.1399916966222533,-0.1684543141902703,-0.0639282921717708
Edwards,22,1,random,disklavier,RANDOM_P22_D1,0.1824604572698408,0.162645304222238,0.0479760499719626,0.0638319743994038,0.3036105658687215,0.1184709752342418,0.1172693890807309,-0.403713510388751,0.124418623979397
Edwards,22,2,random,disklavier,RANDOM_P22_D2,0.2244304907299628,0.0701884327853743,0.0720599784181892,0.0854046290344064,0.2358331403470512,0.0510726806308175,0.170823217549961,0.0934965222190355,0.1847956317059739
Edwards,23,0,random,disklavier,RANDOM_P23_D0,0.1783175641817379,0.1934828909687533,0.135084757078548,0.0885645785330063,0.1817362908375404,0.0421148842137274,0.1173155832581311,0.1945954444227885,0.4327113036482932
Edwards,23,1,random,disklavier,RANDOM_P23_D1,0.130172796405696,0.0882637188801054,0.0215134189366755,-0.0322043330221084,0.2776967155070757,0.1749113042788075,0.131178730690025,0.3476170951528876,0.2516180416254123
Edwards,23,2,random,disklavier,RANDOM_P23_D2,0.1718246405336054,0.0738844590279175,0.0749093763582291,0.1422709050647783,0.2617038655984284,0.1994190967923236,0.1620820629883258,0.0846799160044138,0.0705263312901354
Edwards,24,0,random,disklavier,RANDOM_P24_D0,0.1883075945596883,0.1679704337521887,0.1262045188583652,-0.0045681821729908,0.1587964405031079,0.0714747235826454,0.1239940020673114,-0.2235955591311514,-0.3711875063421282
Edwards,24,1,random,disklavier,RANDOM_P24_D1,0.1467312059137829,0.1246065556955139,0.1066183459300983,0.0569685883300782,0.2732189260508634,0.2285549863658924,0.1077103938807145,0.1536054444462445,0.2299208868626029
Edwards,24,2,random,disklavier,RANDOM_P24_D2,0.176134674011822,0.1043235657346934,0.0935781094135027,0.1196336417017961,0.2349246694920365,0.0737740350877056,0.1518643972877658,-0.4273566907590551,0.1519799800348198
